label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
A,0.0,0.0,0.0,0.28970809375099676,-0.16168549979557573,-0.21388138577023807,0.5375605371283756,-0.46878421206770066,-0.28498084034890664,0.5306770357611976,-0.7869254300883519,-0.32049791774886194,0.43227920004871384,-1.0,-0.3123080728503347,0.2973691612226021,-0.7807703170170875,-0.15533711849348822,0.2432772833900212,-0.9712847992437752,-0.3255822536309744,0.27178672605119014,-0.6890867599769189,-0.3891542269195374,0.303149873430935,-0.6493265017934242,-0.41496248565976196,0.07370500853942488,-0.7270978423816441,-0.10454482224358608,0.029072435780335255,-0.8896212206883154,-0.2835363002165093,0.11170855189331663,-0.5765986702274184,-0.29175128494993136,0.146699026592552,-0.593919581524686,-0.2654867686525332,-0.12364054965479845,-0.6572182642205346,-0.08747746227420622,-0.16675614940079045,-0.7623909229827964,-0.27585012190635855,-0.07823597809035843,-0.48851425605516263,-0.20587092678702407,-0.03751802848021434,-0.5172960324295172,-0.12077444868361728,-0.3138821182413134,-0.5841396928126749,-0.08651012956139477,-0.33569015660928286,-0.6559091370396467,-0.1841417874856621,-0.25251308460264854,-0.46608824748964106,-0.12063828907611186,-0.2167405203684856,-0.4458769800882069,-0.05167950811163529
A,0.0,0.0,0.0,0.22494332853754295,-0.11482118253753305,-0.026619416548125684,0.2965184999803826,-0.41168917716959996,-0.005636884724709239,0.2872257514515932,-0.6304714959018657,-0.0004170773672385381,0.24846289014364134,-0.7959807353215104,0.011341868033036877,0.09442221772735912,-0.6769324768714534,0.08315358298543704,0.05606103719346843,-0.9437829282052278,0.012326732295789813,0.14003069839125803,-0.9215370698596955,-0.056280355668823806,0.16106980027190113,-0.7982993990215673,-0.08276555080873403,-0.015634409929228762,-0.6900949501736807,0.06238557158334068,-0.07175687056965534,-1.0,0.0058708434460167085,0.04446800438363428,-0.9396058957366985,-0.049691473822204534,0.06877073874598652,-0.7796672391903304,-0.06644726341061602,-0.12944986684920382,-0.6732906854628128,0.023763869629617962,-0.19770431533521585,-0.9708851432966163,-0.029702950959921426,-0.07215788473266421,-0.9208722681802928,-0.05584302905912,-0.04045633907114035,-0.7750426250152844,-0.05261688154533163,-0.25266872973264326,-0.6217752690346977,-0.02072790806826172,-0.28141756935326157,-0.8648291818701601,-0.08039100486609077,-0.18501085052332777,-0.8411747743712048,-0.09816140921140444,-0.14162637479006512,-0.7297375952253888,-0.09214294703739154
A,0.0,0.0,0.0,0.2482535498172668,-0.18554392691932936,-0.07065640870566765,0.38221922309218015,-0.45972484383326656,-0.0910904986186053,0.4028442684207373,-0.7343011834300868,-0.12227033395375282,0.4210349731497277,-0.9484074304147524,-0.12960304398657857,0.2409790337685926,-0.7447743978002642,0.03148435853731549,0.22816393328897705,-1.0,-0.10930683960287352,0.22235620205026976,-0.762583175931561,-0.17627043328241718,0.21839049724244708,-0.6167287129212402,-0.18867789207678792,0.06851092142314326,-0.75005199776747,0.023509821755753408,0.05551330846437885,-0.9727941626278266,-0.11581857457507727,0.07414988853116555,-0.6958129972345638,-0.1367708920862478,0.08345688978302206,-0.5759989152679194,-0.10944495374569868,-0.100361808601547,-0.7262489397059241,-0.011033758104492739,-0.13061454486975332,-0.9833744627580574,-0.14763703803947187,-0.0876751101286858,-0.7156786039750386,-0.08940397673003629,-0.06551315079983225,-0.5781065749269225,-0.005620128122687227,-0.27169284423688783,-0.6708762680171161,-0.05319839083281465,-0.30175329282405583,-0.883071683762759,-0.13566154856988694,-0.23321008170176805,-0.7112131656202997,-0.08323372739932229,-0.18296617464817155,-0.5856344894348987,-0.011301616373525215
A,0.0,0.0,0.0,0.19486930448719983,-0.14384817286050208,-0.169056156274029,0.3690456683238887,-0.4817771151479189,-0.22581804572318112,0.4062894001575499,-0.8024534078560612,-0.2712108406010878,0.2501026339427781,-1.0,-0.29013843160978486,0.24484612633542782,-0.7817748696724047,-0.04814981607244291,0.22888347952600957,-0.9843317854391191,-0.2630733977289636,0.19343743741882655,-0.7157191992935459,-0.37066164180704564,0.18803245347135786,-0.48725659912848057,-0.3844473230185235,0.0636713419910926,-0.7623523575299795,-0.014309975325428853,0.03150552717578558,-0.953569883813336,-0.2438057284716641,0.03162447845885225,-0.6246739396069213,-0.2911519397489135,0.06516906761244612,-0.4062807586774372,-0.24343797457368554,-0.11379919334401778,-0.7192887852376809,-0.019944350267532572,-0.14551715690590758,-0.8330271608921176,-0.2440441711303045,-0.10566225783152139,-0.5247540107760567,-0.21904389453747514,-0.05174577210675554,-0.3367326864836318,-0.11722118707141307,-0.2898520022145757,-0.6629842395769183,-0.0372698489153046,-0.2901934716105447,-0.7989011048721516,-0.1613241919431784,-0.25062577081838944,-0.6030528254333948,-0.12216275528139789,-0.2131495046107861,-0.47243914483127214,-0.038409300898822156
A,0.0,0.0,0.0,0.2640963837379944,-0.15653597255723195,-0.11915054033517217,0.4077106184068358,-0.4946414954373403,-0.15102789884203863,0.3878077001937489,-0.7769558616526941,-0.17709364733247904,0.37842723588754734,-1.0,-0.1808367906721017,0.17449788857480528,-0.7358889295892109,-0.07389209665021108,0.23945168603003683,-0.8500010943011101,-0.23655490273775057,0.24008119714237663,-0.6084497324145811,-0.3122969828774525,0.2268922194039169,-0.4289535947215522,-0.32948312580008887,-0.007947678584181704,-0.7078379604991856,-0.06581400905083126,0.07327814600050223,-0.7940999315773832,-0.24643431075540684,0.104261381307494,-0.5363900043080907,-0.2804554987286921,0.12545304065962168,-0.3509924735121537,-0.2528652880008551,-0.1653415832118083,-0.6488019130687198,-0.08500933920723569,-0.06012700804253721,-0.6392161809121634,-0.2612275627188134,0.007752547417794949,-0.3857022072629341,-0.2435991493632715,0.0491643571153762,-0.22944522389400715,-0.17701014927803121,-0.30618815758857504,-0.560570372776553,-0.11565408990240487,-0.18385272319711013,-0.5001985868541031,-0.23021993601602328,-0.11033365816797867,-0.31415737662618903,-0.22609354250995164,-0.06531203708183299,-0.21340772277090864,-0.18646482447794274
A,0.0,0.0,0.0,0.27140251063819265,-0.23970586417234738,0.02964480914046059,0.34369296729543886,-0.47729442511726117,0.03546900327109587,0.37687364472763507,-0.6897106362146084,-0.00768519921679477,0.3390149812456267,-0.8967384451054423,-0.03135735991346349,0.0854896782951199,-0.728920949760038,0.19329398120349112,0.19071810582065526,-0.9787470545619982,0.06472190976626571,0.28110236648790055,-0.781012810337282,-0.01075419957902492,0.2356099189247328,-0.6081290874520014,-0.03030808548641763,-0.007137590588444735,-0.7378323059843388,0.10979101783942384,0.16039234594092064,-1.0,-0.04566440621710879,0.23328353595968737,-0.7165343599405596,-0.11047972756346756,0.13249404730997752,-0.553124797559088,-0.10644303723439445,-0.13446492548938158,-0.7476466908483109,-0.0005532361669745246,0.08224093126528352,-0.9905113997413701,-0.1765597544649286,0.13280875484312837,-0.6914412803908624,-0.16905435810107644,0.003273175930115543,-0.5398828006201183,-0.10618178646480993,-0.30167367637641274,-0.7348264633232701,-0.10815382674776977,-0.0677669562035313,-0.9208790942515435,-0.2128825621071194,-0.00470478860841808,-0.7257061262637876,-0.1727715812175415,-0.10460079270297869,-0.5984853092802623,-0.11039889955232127
A,0.0,0.0,0.0,0.16943554621008475,-0.20148228921858083,-0.1446649581440455,0.21543800684337253,-0.5090115272504293,-0.18421489702119273,0.15814786767189828,-0.7921682551525059,-0.20863303642670805,0.19832579128223213,-1.0,-0.21277338378266253,0.0001609760094804099,-0.6377556567566478,-0.02615704846919814,-0.12417472504904602,-0.7559717223661611,-0.17526777472934846,-0.11502652829328024,-0.5435688264863464,-0.25184516132604345,-0.06027459945573808,-0.400085494853498,-0.27091934477669083,-0.15688560325759554,-0.5719305870282737,0.015514474343474836,-0.2946325999124675,-0.6992808767923682,-0.15906101283455312,-0.2232676121363103,-0.457105278746844,-0.20051548274972344,-0.12833965181151136,-0.32517197579421503,-0.17679315341231147,-0.28030988318468764,-0.4976157066009916,0.025596843191327618,-0.4027448010643629,-0.5983042356339464,-0.1506899510522227,-0.3041770509049515,-0.3815665585585166,-0.13303648822683756,-0.1985457869769244,-0.264069354170363,-0.06225642573874519,-0.38327056093735196,-0.41551561299911843,0.025515541027859537,-0.4812350149310343,-0.5000331121538488,-0.08697544455212494,-0.4069464059049377,-0.35555437823452984,-0.07535874582367531,-0.32070016122344097,-0.27736559412882944,-0.027108381571789488
A,0.0,0.0,0.0,0.2781450220797858,-0.14663308618812185,-0.15117091361763071,0.5122383156993954,-0.42684257055591357,-0.21989987713041537,0.5441320831698527,-0.7398550506049356,-0.27786838755588555,0.37139035679653104,-0.8957704698861331,-0.3028984935468877,0.2584510659379114,-0.7595428810514535,-0.07984809776004831,0.20872328875096866,-1.0,-0.25468602807599106,0.22473276782698318,-0.7113987762816782,-0.32014129644682277,0.23298289551427168,-0.5789494545711741,-0.32810575567712863,0.05713055133420219,-0.750794307077299,-0.06045266631394047,0.011594602922646469,-0.9609732463601273,-0.2340262711250513,0.07351977204588857,-0.6304624858813017,-0.23975830047114724,0.09044671556172677,-0.5641562606202313,-0.19734154069219526,-0.1266188951654674,-0.7112551570376054,-0.0712243734361063,-0.17581842121166666,-0.9051270834699604,-0.24511035653762925,-0.09109264182503304,-0.6050740524501598,-0.16082749323730844,-0.05858331918589406,-0.522229427778721,-0.05415891971202841,-0.31729120104089464,-0.6469788019025278,-0.09480097803626672,-0.3361072781188206,-0.8110215775817258,-0.1879569367987033,-0.2501148696570424,-0.6045359178345554,-0.11422910988552766,-0.21492774304777332,-0.5070806346385114,-0.026448831654385514
A,0.0,0.0,0.0,0.3196381858845541,-0.13568845613798292,-0.07091892697558322,0.5313757372860515,-0.4473241789125641,-0.06821453880214413,0.5620107825444326,-0.7698687977749232,-0.06981564938605549,0.6282835478303098,-0.9696661752480211,-0.040838718105605055,0.40368572031997896,-0.7041326533721118,0.03537490951824687,0.40518366000620604,-0.9597599295557906,-0.07634879306927177,0.3660748910058891,-0.7020618198754258,-0.1078260844921788,0.35998195896112034,-0.6000113015174731,-0.10538463192871757,0.2214947964157519,-0.7391632186307873,0.03188606180510261,0.2221933520634237,-0.9650978558503518,-0.09245548180858001,0.2103236545359497,-0.6580590799185141,-0.08969673454327708,0.20177635021229723,-0.5754223381678458,-0.0496131881041001,0.05068954777489447,-0.7551537736433667,0.002533480861648368,0.047801394972859686,-1.0,-0.13734776357346085,0.05494894369901311,-0.6944261099774464,-0.06834819103065277,0.04998386400836887,-0.5756735468726126,0.023426339211943557,-0.13102844843731515,-0.751618859025009,-0.03311644683285529,-0.12998906523573897,-0.9739356885021259,-0.1156242105902109,-0.09472039781341506,-0.7752768555614331,-0.05907295271866949,-0.08058924709474546,-0.6539729432704062,0.014714117199956132
A,0.0,0.0,0.0,0.2865952615972196,-0.16989047905338114,-0.12335087286707644,0.5214122827685224,-0.4208086582965977,-0.19101692382620838,0.626832945307327,-0.6785922735871387,-0.25385840183604236,0.49199882690192287,-0.8440818907916761,-0.29022087235530397,0.3143839079546394,-0.7594689491174432,-0.10815973919728132,0.31266938838064995,-1.0,-0.2913329555979598,0.2789547545707578,-0.7173620640988768,-0.36987553438735027,0.2542804536102769,-0.578320456450914,-0.39291453423022143,0.08414362614077166,-0.7612096295851803,-0.1138731353243899,0.07182277171726156,-0.982194405198562,-0.31476777521341975,0.09479121889980688,-0.6451142868619392,-0.3487767190779735,0.09131345508722287,-0.5468078068685099,-0.3302618915466631,-0.138986124752473,-0.7113212412232245,-0.141340220696161,-0.1653805044768647,-0.9165939475573274,-0.34052551868808895,-0.09008967027845055,-0.6051050695070421,-0.2780742058826639,-0.06930985436720967,-0.5038948938132047,-0.1876383942788142,-0.3631789889653895,-0.6311837744468783,-0.17606630006057336,-0.3829309542616559,-0.7930190418060348,-0.299952670327584,-0.2752781679656913,-0.5823748499631867,-0.24042453763822286,-0.23290989201709592,-0.48168505804748063,-0.16275462903730037
A,0.0,0.0,0.0,0.2671616371095767,-0.15462610989928807,-0.135436633050503,0.43541227124723225,-0.4860333871045023,-0.16124742177381512,0.4204468191581301,-0.7921600437274734,-0.1709176346660065,0.35674819880321196,-1.0,-0.14908575375582309,0.18519574062614672,-0.7478947875645663,-0.04220922877783259,0.16665703887291006,-0.9598567185338298,-0.17518479601890077,0.16522933061301381,-0.6990637544923487,-0.22282819987529048,0.16478964952249103,-0.587358230736934,-0.2289591268333522,-0.014866924113634872,-0.7448515520915393,-0.01692786953183119,-0.04177595633656976,-0.9422851778090083,-0.15608788354696201,0.00037686950616239195,-0.6352033682546321,-0.16276394731928887,0.014701889754727158,-0.564135944826797,-0.1269107302233872,-0.19758023345019557,-0.7056508233445269,-0.02013280131411629,-0.2430885052882167,-0.8932474254651853,-0.1706993099357523,-0.16942501181447533,-0.6096098266118425,-0.10709045425079115,-0.144111280148169,-0.5319772662802144,-0.020140670525618454,-0.3810980142326029,-0.6350730081640138,-0.033566024961654624,-0.418407526912052,-0.7927624854543931,-0.12849690036305841,-0.33415933408920395,-0.6071535431311305,-0.075931076747698,-0.29494401562274736,-0.5295243933832685,-0.004611803394951341
A,0.0,0.0,0.0,0.21613434048827712,-0.17998050379359956,-0.11102784169167307,0.27797543522709617,-0.534646122613699,-0.12921879999058433,0.1736442367134583,-0.7967825110979696,-0.1396685821674297,0.09805753393111266,-1.0,-0.1304212710005974,0.048311353521893544,-0.6975386039419451,-0.030326874678717707,0.02558150453924003,-0.8733173063486758,-0.16572407704576286,0.07939751803454988,-0.6777690705653118,-0.22981629052475133,0.1234553672139541,-0.5169931126073605,-0.24280077516645823,-0.10004264795150095,-0.6251707874388088,-0.015655862332051906,-0.11147716182633843,-0.7991010952083377,-0.17691057044511202,-0.017837463793957294,-0.5742882599076837,-0.21511201186761963,0.0550243534894744,-0.4103117492591106,-0.19067416273293147,-0.2334118472990935,-0.5323046774126835,-0.026311481660796623,-0.20505694032528704,-0.6490341887890105,-0.19755206718139787,-0.07975491122183306,-0.4177330517711476,-0.18029043457533414,-0.000837867356486569,-0.27588987773508633,-0.112767988505709,-0.36256202957297273,-0.4147039852079241,-0.04485641481306714,-0.2837420754740183,-0.4714524785558498,-0.17307918580083395,-0.169171008783354,-0.2979919130987901,-0.16817971590984054,-0.10249538027104646,-0.2024754816200185,-0.1245538658853026
